freq	eps_real	eps_img
9.605750e+14	4.600149e+00	
9.613295e+14	4.601371e+00	
9.613932e+14	4.601474e+00	
9.620802e+14	4.602587e+00	
9.628370e+14	4.603812e+00	
9.635901e+14	4.605032e+00	
9.636098e+14	4.605064e+00	
9.643443e+14	4.606254e+00	
9.650948e+14	4.607470e+00	
9.658316e+14	4.608663e+00	
9.658514e+14	4.608695e+00	
9.666042e+14	4.609914e+00	
9.673583e+14	4.611136e+00	
9.680587e+14	4.612270e+00	
9.681134e+14	4.612359e+00	
9.688648e+14	4.613576e+00	
9.696224e+14	4.614803e+00	
9.702912e+14	4.615887e+00	
9.703761e+14	4.616024e+00	
9.711310e+14	4.617247e+00	
9.718821e+14	4.618463e+00	
9.725239e+14	4.619503e+00	
9.726393e+14	4.619690e+00	
9.733927e+14	4.620910e+00	
9.741473e+14	4.622133e+00	
9.747670e+14	4.623136e+00	
9.748980e+14	4.623349e+00	
9.756549e+14	4.624575e+00	
9.764080e+14	4.625794e+00	
9.770153e+14	4.626778e+00	
9.771622e+14	4.627016e+00	
9.779125e+14	4.628231e+00	
9.786690e+14	4.629457e+00	
9.792689e+14	4.630428e+00	
9.794216e+14	4.630676e+00	
9.801753e+14	4.631897e+00	
9.809303e+14	4.633119e+00	
9.815228e+14	4.634079e+00	
9.816863e+14	4.634344e+00	
9.824385e+14	4.635562e+00	
9.831918e+14	4.636783e+00	
9.837870e+14	4.637747e+00	
9.839462e+14	4.638005e+00	
9.847018e+14	4.639229e+00	
9.854534e+14	4.640446e+00	
9.860566e+14	4.641423e+00	
9.862113e+14	4.641674e+00	
9.869653e+14	4.642895e+00	
9.877151e+14	4.644109e+00	
9.883263e+14	4.645099e+00	
9.884714e+14	4.645334e+00	
9.892236e+14	4.646553e+00	
9.899769e+14	4.647773e+00	
9.906064e+14	4.648793e+00	
9.907314e+14	4.648995e+00	
9.914870e+14	4.650219e+00	
9.922386e+14	4.651436e+00	
9.928919e+14	4.652495e+00	
9.929965e+14	4.652664e+00	
9.937503e+14	4.653885e+00	
9.945001e+14	4.655100e+00	
9.951774e+14	4.656197e+00	
9.952562e+14	4.656324e+00	
9.960083e+14	4.657542e+00	
9.967667e+14	4.658771e+00	
9.974735e+14	4.659916e+00	
9.975210e+14	4.659993e+00	
9.982712e+14	4.661208e+00	
9.990278e+14	4.662433e+00	
9.997749e+14	4.663644e+00	
9.997802e+14	4.663652e+00	
1.000534e+15	4.664873e+00	
1.001288e+15	4.666095e+00	
1.002044e+15	4.667320e+00	
1.002076e+15	4.667371e+00	
1.002796e+15	4.668537e+00	
1.003549e+15	4.669756e+00	
1.004303e+15	4.670978e+00	
1.004388e+15	4.671116e+00	
1.005058e+15	4.672201e+00	
1.005814e+15	4.673425e+00	
1.006566e+15	4.674643e+00	
1.006700e+15	4.674861e+00	
1.007319e+15	4.675863e+00	
1.008073e+15	4.677085e+00	
1.008828e+15	4.678308e+00	
1.009023e+15	4.678623e+00	
1.009585e+15	4.679534e+00	
1.010337e+15	4.680752e+00	
1.011090e+15	4.681972e+00	
1.011351e+15	4.682394e+00	
1.011845e+15	4.683194e+00	
1.012600e+15	4.684418e+00	
1.013352e+15	4.685635e+00	
1.013679e+15	4.686164e+00	
1.014104e+15	4.686853e+00	
1.014857e+15	4.688074e+00	
1.015612e+15	4.689296e+00	
1.016017e+15	4.689952e+00	
1.016368e+15	4.690520e+00	
1.017125e+15	4.691746e+00	
1.017877e+15	4.692965e+00	
1.018361e+15	4.693749e+00	
1.018631e+15	4.694186e+00	
1.019385e+15	4.695408e+00	
1.020136e+15	4.696623e+00	
1.020710e+15	4.697554e+00	
1.020893e+15	4.697849e+00	
1.021645e+15	4.699068e+00	
1.022399e+15	4.700289e+00	
1.023059e+15	4.701359e+00	
1.023153e+15	4.701512e+00	
1.023909e+15	4.702736e+00	
1.024661e+15	4.703953e+00	
1.025413e+15	4.705172e+00	
1.025419e+15	4.705181e+00	
1.026172e+15	4.706402e+00	
1.026922e+15	4.707615e+00	
1.027677e+15	4.708839e+00	
1.027784e+15	4.709012e+00	
1.028434e+15	4.710065e+00	
1.029187e+15	4.711284e+00	
1.029940e+15	4.712505e+00	
1.030154e+15	4.712851e+00	
1.030184e+15	4.712900e+00	
1.030695e+15		
1.031445e+15		
1.032202e+15		
1.032524e+15		
1.032954e+15		
1.033708e+15		
1.034462e+15		
1.034905e+15		
1.035218e+15		
1.035969e+15		
1.036727e+15		
1.037291e+15		
1.037480e+15		
1.038234e+15		
1.038990e+15		
1.039683e+15		
1.039740e+15		
1.040498e+15		
1.041251e+15		
1.042005e+15		
1.042080e+15		
1.042760e+15		
1.043510e+15		
1.044268e+15		
1.044482e+15		
1.045020e+15		
1.045774e+15		
1.046529e+15		
1.046889e+15		
1.047279e+15		
1.048036e+15		
1.048788e+15		
1.049302e+15		
1.049542e+15		
1.050296e+15		
1.051051e+15		
1.051720e+15		
1.051808e+15		
1.052560e+15		
1.053313e+15		
1.054067e+15		
1.054149e+15		
1.054822e+15		
1.055578e+15		
1.056329e+15		
1.056578e+15		
1.057081e+15		
1.057835e+15		
1.058589e+15		
1.059011e+15		
1.059345e+15		
1.060101e+15		
1.060853e+15		
1.061456e+15		
1.061606e+15		
1.062360e+15		
1.063115e+15		
1.063871e+15		
1.063901e+15		
1.064622e+15		
1.065374e+15		
1.065922e+15		-9.900000e-03
1.066133e+15		
1.066356e+15		
1.066888e+15		
1.067637e+15		
1.068393e+15		
1.068811e+15		
1.069145e+15		
1.069903e+15		
1.070657e+15		
1.071277e+15		
1.071411e+15		
1.072161e+15		
1.072918e+15		
1.073669e+15		
1.073743e+15		
1.074422e+15		
1.075176e+15		
1.075931e+15		
1.076220e+15		
1.076687e+15		
1.077438e+15		
1.078196e+15		
1.078702e+15		
1.078949e+15		
1.079703e+15		
1.080458e+15		
1.081189e+15		
1.081208e+15		
1.081965e+15		
1.082717e+15		
1.083470e+15		
1.083681e+15		
1.084224e+15		
1.084979e+15		
1.085735e+15		
1.086179e+15		
1.086486e+15		
1.087244e+15		
1.087997e+15		
1.088682e+15		
1.088752e+15		
1.089507e+15		
1.090257e+15		
1.091014e+15		
1.091191e+15		
1.091766e+15		
1.092519e+15		
1.093273e+15		
1.093711e+15		
1.094028e+15		
1.094784e+15		
1.095535e+15		
1.096229e+15		
1.096293e+15		
1.097046e+15		
1.097800e+15		
1.098555e+15		
1.098754e+15		
1.099305e+15		
1.100062e+15		
1.100813e+15		
1.101289e+15		
1.101566e+15		
1.102320e+15		
1.103074e+15		
1.103830e+15		
1.104587e+15		
1.105338e+15		
1.106091e+15		
1.106370e+15		
1.106844e+15		
1.107599e+15		
1.108354e+15		
1.108921e+15		
1.109111e+15		
1.109862e+15		
1.110614e+15		
1.111367e+15		
1.111478e+15		
1.112121e+15		
1.112876e+15		
1.113632e+15		
1.114040e+15		
1.114389e+15		
1.115056e+15	4.936100e+00	
1.115141e+15		
1.115893e+15		
1.116607e+15		
1.116647e+15		
1.117401e+15		
1.118157e+15		
1.118907e+15		
1.119186e+15		
1.119665e+15		
1.120417e+15		
1.121170e+15		
1.121764e+15		
1.121924e+15		
1.122679e+15		
1.123435e+15		
1.124186e+15		
1.124346e+15		
1.124944e+15		
1.125696e+15		
1.126450e+15		
1.126941e+15		
1.127204e+15		
1.127959e+15		
1.128709e+15		
1.128862e+15		-2.250000e-02
1.129467e+15		
1.129541e+15		
1.130218e+15		
1.130971e+15		
1.131725e+15		
1.132146e+15		
1.132480e+15		
1.133235e+15		
1.133992e+15		
1.134743e+15		
1.134750e+15		
1.135495e+15		
1.136248e+15		
1.137009e+15		
1.137365e+15		
1.137757e+15		
1.138513e+15		
1.139270e+15		
1.139993e+15		
1.140021e+15		
1.140773e+15		
1.141533e+15		
1.142280e+15		
1.142619e+15		
1.143035e+15		
1.143791e+15		
1.144548e+15		
1.145250e+15		
1.145299e+15		
1.146051e+15		
1.146804e+15		
1.147558e+15		
1.147893e+15		
1.148313e+15		
1.149069e+15		
1.149826e+15		
1.150542e+15		
1.150577e+15		
1.151329e+15		
1.152082e+15		
1.152836e+15		
1.153188e+15		
1.153591e+15		
1.154347e+15		
1.155103e+15		
1.155847e+15		
1.155854e+15		
1.156606e+15		
1.157366e+15		
1.158120e+15		
1.158511e+15		
1.158867e+15		
1.159623e+15		
1.160380e+15		
1.161130e+15		
1.161187e+15		
1.161889e+15		
1.162641e+15		
1.163395e+15		
1.163862e+15		
1.164149e+15		
1.164905e+15		
1.165654e+15		
1.166411e+15		
1.166541e+15		
1.167162e+15		
1.167922e+15		
1.168675e+15		
1.169233e+15		
1.169429e+15		
1.170184e+15		
1.170933e+15		
1.171690e+15		
1.171930e+15		
1.172440e+15		
1.173199e+15		
1.173952e+15		
1.174632e+15		
1.174705e+15		
1.175460e+15		
1.176215e+15		
1.176964e+15		
1.177339e+15		
1.177722e+15		
1.178473e+15		
1.179225e+15		
1.179985e+15		
1.180052e+15		
1.180739e+15		
1.181487e+15		
1.182242e+15		
1.182769e+15		
1.182999e+15		
1.183750e+15		
1.184508e+15		
1.185261e+15		
1.185499e+15		
1.186014e+15		
1.186768e+15		
1.187523e+15		
1.188234e+15		
1.188279e+15		
1.189029e+15		
1.189787e+15		
1.190538e+15		
1.190975e+15		
1.191291e+15		
1.192044e+15		
1.192798e+15		
1.193554e+15		
1.193720e+15		
1.194310e+15		
1.195060e+15		
1.195818e+15		
1.196471e+15		
1.196569e+15		
1.197322e+15		
1.198075e+15		
1.198830e+15		
1.199226e+15		
1.199585e+15		
1.200341e+15		
1.201091e+15		
1.201849e+15		
1.201994e+15		
1.202600e+15		
1.203353e+15		
1.204106e+15		
1.204760e+15		
1.204860e+15		
1.205615e+15		
1.206238e+15	5.181500e+00	
1.206372e+15		
1.207129e+15		
1.207539e+15		
1.207879e+15		
1.208630e+15		
1.209390e+15		
1.209817e+15		-1.730000e-02
1.210143e+15		-1.724166e-02
1.210322e+15		-1.720974e-02
1.210897e+15		-1.710698e-02
1.211652e+15		-1.697213e-02
1.212401e+15		-1.683850e-02
1.213111e+15		-1.671168e-02
1.213157e+15		-1.670331e-02
1.213908e+15		-1.656936e-02
1.214666e+15		-1.643383e-02
1.215418e+15		-1.629954e-02
1.215912e+15		-1.621132e-02
1.216171e+15		-1.616508e-02
1.216925e+15		-1.603045e-02
1.217679e+15		-1.589566e-02
1.218435e+15		-1.576070e-02
1.218711e+15		-1.571146e-02
1.219192e+15		-1.562557e-02
1.219941e+15		-1.549169e-02
1.220700e+15		-1.535623e-02
1.221451e+15		-1.522201e-02
1.221522e+15		-1.520929e-02
1.222204e+15		-1.508763e-02
1.222957e+15		-1.495308e-02
1.223711e+15		-1.481836e-02
1.224339e+15		-1.470621e-02
1.224466e+15		-1.468348e-02
1.225222e+15		-1.454844e-02
